USGS	03340500	1929-06-14	30400	A
USGS	03340500	1929-06-15	29800	A
USGS	03340500	1929-06-16	24800	A
USGS	03340500	1929-06-17	18000	A
USGS	03340500	1929-06-18	13700	A
USGS	03340500	1929-06-19	13000	A
USGS	03340500	1929-06-20	12600	A
USGS	03340500	1929-06-21	10400	A
USGS	03340500	1929-06-22	8980	A
USGS	03340500	1929-06-23	7580	A
USGS	03340500	1929-06-24	6780	A
USGS	03340500	1929-06-25	5980	A
USGS	03340500	1929-06-26	5600	A
USGS	03340500	1929-06-27	5040	A
USGS	03340500	1929-06-28	5600	A
USGS	03340500	1929-06-29	5410	A
USGS	03340500	1929-06-30	5040	A
USGS	03340500	1929-07-01	9180	A
USGS	03340500	1929-07-02	16900	A
USGS	03340500	1929-07-03	13700	A
USGS	03340500	1929-07-04	12800	A
USGS	03340500	1929-07-05	16400	A
USGS	03340500	1929-07-06	25900	A
USGS	03340500	1929-07-07	35800	A
USGS	03340500	1929-07-08	38600	A
USGS	03340500	1929-07-09	37600	A
USGS	03340500	1929-07-10	31300	A
USGS	03340500	1929-07-11	21500	A
USGS	03340500	1929-07-12	16900	A
USGS	03340500	1929-07-13	14600	A
USGS	03340500	1929-07-14	12100	A
USGS	03340500	1929-07-15	11700	A
USGS	03340500	1929-07-16	13200	A
USGS	03340500	1929-07-17	12600	A
USGS	03340500	1929-07-18	10200	A
USGS	03340500	1929-07-19	8780	A
USGS	03340500	1929-07-20	7180	A
USGS	03340500	1929-07-21	5600	A
USGS	03340500	1929-07-22	5220	A
USGS	03340500	1929-07-23	4860	A
USGS	03340500	1929-07-24	4680	A
USGS	03340500	1929-07-25	4330	A
USGS	03340500	1929-07-26	3990	A
USGS	03340500	1929-07-27	3990	A
USGS	03340500	1929-07-28	3670	A
USGS	03340500	1929-07-29	3510	A
USGS	03340500	1929-07-30	3360	A
USGS	03340500	1929-07-31	3060	A
USGS	03340500	1929-08-01	2910	A
USGS	03340500	1929-08-02	2910	A
USGS	03340500	1929-08-03	3510	A
USGS	03340500	1929-08-04	6180	A
USGS	03340500	1929-08-05	5220	A
USGS	03340500	1929-08-06	8180	A
USGS	03340500	1929-08-07	7380	A
USGS	03340500	1929-08-08	6580	A
USGS	03340500	1929-08-09	5600	A
USGS	03340500	1929-08-10	5220	A
USGS	03340500	1929-08-11	4680	A
USGS	03340500	1929-08-12	4330	A
USGS	03340500	1929-08-13	3830	A
USGS	03340500	1929-08-14	3670	A
USGS	03340500	1929-08-15	3510	A
USGS	03340500	1929-08-16	3830	A
USGS	03340500	1929-08-17	7780	A
USGS	03340500	1929-08-18	7180	A
USGS	03340500	1929-08-19	6180	A
USGS	03340500	1929-08-20	4680	A
USGS	03340500	1929-08-21	4160	A
USGS	03340500	1929-08-22	3670	A
USGS	03340500	1929-08-23	3210	A
USGS	03340500	1929-08-24	5040	A
USGS	03340500	1929-08-25	3830	A
USGS	03340500	1929-08-26	3210	A
USGS	03340500	1929-08-27	2630	A
USGS	03340500	1929-08-28	2490	A
USGS	03340500	1929-08-29	2360	A
